,date,home_team,score,away_team
448,25-02-2023,Giresunspor,1 - 2,Kayserispor
449,04-03-2023,Kayserispor,1 - 2,Fenerbahce
450,11-03-2023,Antalyaspor,4 - 0,Kayserispor
451,01-04-2023,Trabzonspor,3 - 4,Kayserispor
452,10-04-2023,Kayserispor,3 - 1,Ümraniyespor
453,14-04-2023,Galatasaray,6 - 0,Kayserispor
454,19-04-2023,Kayserispor,0 - 0,Kasimpasa
455,23-04-2023,Adana Demirspor,5 - 3,Kayserispor
456,07-05-2023,Konyaspor,2 - 2,Kayserispor
457,20-05-2023,Kayserispor,0 - 4,Alanyaspor
458,30-05-2023,Fatih Karagümrük,2 - 0,Kayserispor
459,03-06-2023,Kayserispor,0 - 1,Ankaragucu
460,06-06-2023,Sivasspor,1 - 1,Kayserispor
461,08-08-2022,Ankaragucu,0 - 0,Konyaspor
462,15-08-2022,Konyaspor,0 - 0,Buyuksehyr
463,22-08-2022,İstanbulspor,0 - 4,Konyaspor
464,29-08-2022,Konyaspor,1 - 0,Fenerbahce
465,03-09-2022,Giresunspor,0 - 1,Konyaspor
466,10-09-2022,Konyaspor,1 - 0,Hatayspor
467,16-09-2022,Galatasaray,2 - 1,Konyaspor
468,02-10-2022,Konyaspor,1 - 0,Ümraniyespor
469,08-10-2022,Antalyaspor,1 - 1,Konyaspor
470,15-10-2022,Konyaspor,0 - 1,Gaziantep BBK
471,23-10-2022,Adana Demirspor,1 - 1,Konyaspor
472,29-10-2022,Konyaspor,1 - 1,Kasimpasa
473,06-11-2022,Trabzonspor,2 - 2,Konyaspor
474,13-11-2022,Kayserispor,1 - 2,Konyaspor
475,25-12-2022,Konyaspor,2 - 2,Alanyaspor
476,04-01-2023,Konyaspor,2 - 2,Sivasspor
477,08-01-2023,Fatih Karagümrük,3 - 3,Konyaspor
478,14-01-2023,Konyaspor,1 - 2,Besiktas
479,23-01-2023,Konyaspor,0 - 1,Ankaragucu
480,29-01-2023,Buyuksehyr,2 - 0,Konyaspor
481,02-02-2023,Konyaspor,0 - 1,İstanbulspor
482,25-02-2023,Fenerbahce,4 - 0,Konyaspor
483,05-03-2023,Konyaspor,0 - 0,Giresunspor
484,17-03-2023,Konyaspor,2 - 1,Galatasaray
485,02-04-2023,Ümraniyespor,2 - 2,Konyaspor
486,07-04-2023,Konyaspor,1 - 1,Antalyaspor
487,19-04-2023,Konyaspor,1 - 2,Adana Demirspor
488,23-04-2023,Kasimpasa,1 - 2,Konyaspor
489,29-04-2023,Konyaspor,2 - 1,Trabzonspor
490,07-05-2023,Konyaspor,2 - 2,Kayserispor
491,16-05-2023,Alanyaspor,0 - 3,Konyaspor
492,30-05-2023,Sivasspor,1 - 0,Konyaspor
493,03-06-2023,Konyaspor,1 - 1,Fatih Karagümrük
494,07-06-2023,Besiktas,3 - 3,Konyaspor
495,06-08-2022,Sivasspor,1 - 1,Gaziantep BBK
496,13-08-2022,Adana Demirspor,3 - 0,Sivasspor
497,22-08-2022,Sivasspor,1 - 1,Alanyaspor
498,29-08-2022,Besiktas,3 - 1,Sivasspor
499,03-09-2022,Sivasspor,0 - 0,Fatih Karagümrük
500,11-09-2022,Sivasspor,1 - 1,İstanbulspor
501,18-09-2022,Ankaragucu,2 - 1,Sivasspor
502,02-10-2022,Sivasspor,1 - 2,Hatayspor
503,10-10-2022,Buyuksehyr,0 - 2,Sivasspor
504,17-10-2022,Sivasspor,3 - 0,Giresunspor
505,22-10-2022,Trabzonspor,1 - 0,Sivasspor
506,31-10-2022,Sivasspor,0 - 2,Antalyaspor
507,07-11-2022,Fenerbahce,1 - 0,Sivasspor
508,12-11-2022,Sivasspor,2 - 2,Ümraniyespor
509,24-12-2022,Kasimpasa,1 - 2,Sivasspor
510,29-12-2022,Sivasspor,1 - 2,Galatasaray
511,04-01-2023,Konyaspor,2 - 2,Sivasspor
512,13-01-2023,Kayserispor,4 - 1,Sivasspor
513,22-01-2023,Gaziantep BBK,1 - 2,Sivasspor
514,28-01-2023,Sivasspor,1 - 2,Adana Demirspor
515,31-01-2023,Alanyaspor,0 - 3,Sivasspor
516,04-02-2023,Sivasspor,1 - 0,Besiktas
517,04-03-2023,Fatih Karagümrük,4 - 3,Sivasspor
518,13-03-2023,İstanbulspor,3 - 0,Sivasspor
519,19-03-2023,Sivasspor,2 - 0,Ankaragucu
520,09-04-2023,Sivasspor,1 - 1,Buyuksehyr
521,16-04-2023,Giresunspor,1 - 0,Sivasspor
522,20-04-2023,Sivasspor,4 - 1,Trabzonspor
523,24-04-2023,Antalyaspor,1 - 2,Sivasspor
524,29-04-2023,Sivasspor,1 - 3,Fenerbahce
525,07-05-2023,Ümraniyespor,4 - 1,Sivasspor
526,16-05-2023,Sivasspor,1 - 2,Kasimpasa
527,20-05-2023,Galatasaray,2 - 0,Sivasspor
528,30-05-2023,Sivasspor,1 - 0,Konyaspor
529,06-06-2023,Sivasspor,1 - 1,Kayserispor
530,05-08-2022,İstanbulspor,0 - 2,Trabzonspor
531,12-08-2022,Trabzonspor,1 - 0,Hatayspor
532,20-08-2022,Antalyaspor,5 - 2,Trabzonspor
533,28-08-2022,Trabzonspor,0 - 0,Galatasaray
534,02-09-2022,Ümraniyespor,0 - 1,Trabzonspor
535,12-09-2022,Adana Demirspor,3 - 2,Trabzonspor
536,18-09-2022,Trabzonspor,3 - 2,Gaziantep BBK
537,01-10-2022,Kayserispor,1 - 2,Trabzonspor
538,10-10-2022,Trabzonspor,0 - 0,Kasimpasa
539,16-10-2022,Besiktas,2 - 2,Trabzonspor
540,22-10-2022,Trabzonspor,1 - 0,Sivasspor
541,06-11-2022,Trabzonspor,2 - 2,Konyaspor
542,11-11-2022,Ankaragucu,1 - 1,Trabzonspor
543,24-12-2022,Trabzonspor,2 - 0,Fenerbahce
544,28-12-2022,Fatih Karagümrük,4 - 1,Trabzonspor
545,05-01-2023,Trabzonspor,3 - 0,Giresunspor
546,09-01-2023,Alanyaspor,5 - 0,Trabzonspor
547,14-01-2023,Trabzonspor,1 - 0,Buyuksehyr
548,22-01-2023,Trabzonspor,4 - 0,İstanbulspor
549,28-01-2023,Hatayspor,2 - 1,Trabzonspor
550,01-02-2023,Trabzonspor,2 - 0,Antalyaspor
551,05-02-2023,Galatasaray,2 - 1,Trabzonspor
552,04-03-2023,Trabzonspor,1 - 2,Ümraniyespor
553,12-03-2023,Trabzonspor,4 - 1,Adana Demirspor
554,01-04-2023,Trabzonspor,3 - 4,Kayserispor
555,08-04-2023,Kasimpasa,2 - 0,Trabzonspor
556,16-04-2023,Trabzonspor,0 - 0,Besiktas
557,20-04-2023,Sivasspor,4 - 1,Trabzonspor
558,29-04-2023,Konyaspor,2 - 1,Trabzonspor
559,08-05-2023,Trabzonspor,2 - 0,Ankaragucu
560,18-05-2023,Fenerbahce,3 - 1,Trabzonspor
561,22-05-2023,Trabzonspor,4 - 1,Fatih Karagümrük
562,30-05-2023,Giresunspor,2 - 4,Trabzonspor
563,03-06-2023,Trabzonspor,5 - 1,Alanyaspor
564,06-06-2023,Buyuksehyr,3 - 1,Trabzonspor
565,08-08-2022,Fenerbahce,3 - 3,Ümraniyespor
566,14-08-2022,Ümraniyespor,0 - 1,Antalyaspor
567,19-08-2022,Ümraniyespor,0 - 1,Galatasaray
568,27-08-2022,Adana Demirspor,1 - 0,Ümraniyespor
569,02-09-2022,Ümraniyespor,0 - 1,Trabzonspor
570,11-09-2022,Gaziantep BBK,1 - 1,Ümraniyespor
571,17-09-2022,Ümraniyespor,1 - 2,Kasimpasa
572,02-10-2022,Konyaspor,1 - 0,Ümraniyespor
573,09-10-2022,Ümraniyespor,2 - 2,Kayserispor
574,22-10-2022,Ümraniyespor,1 - 3,Fatih Karagümrük
575,30-10-2022,Besiktas,5 - 2,Ümraniyespor
576,04-11-2022,Ümraniyespor,3 - 1,Alanyaspor
577,12-11-2022,Sivasspor,2 - 2,Ümraniyespor
578,23-12-2022,Ümraniyespor,1 - 3,Buyuksehyr
579,27-12-2022,Ankaragucu,1 - 2,Ümraniyespor
580,03-01-2023,Ümraniyespor,2 - 2,Hatayspor
581,08-01-2023,Giresunspor,0 - 1,Ümraniyespor
582,15-01-2023,Ümraniyespor,0 - 2,İstanbulspor
583,23-01-2023,Ümraniyespor,1 - 2,Fenerbahce
584,28-01-2023,Antalyaspor,3 - 2,Ümraniyespor
585,01-02-2023,Galatasaray,3 - 2,Ümraniyespor
586,26-02-2023,Ümraniyespor,1 - 1,Adana Demirspor
587,04-03-2023,Trabzonspor,1 - 2,Ümraniyespor
588,18-03-2023,Kasimpasa,1 - 1,Ümraniyespor
589,02-04-2023,Ümraniyespor,2 - 2,Konyaspor
590,10-04-2023,Kayserispor,3 - 1,Ümraniyespor
591,18-04-2023,Fatih Karagümrük,4 - 2,Ümraniyespor
592,22-04-2023,Ümraniyespor,0 - 2,Besiktas
593,28-04-2023,Alanyaspor,1 - 0,Ümraniyespor
594,07-05-2023,Ümraniyespor,4 - 1,Sivasspor
595,17-05-2023,Buyuksehyr,1 - 1,Ümraniyespor
596,21-05-2023,Ümraniyespor,1 - 2,Ankaragucu
597,03-06-2023,Ümraniyespor,0 - 1,Giresunspor
598,07-06-2023,İstanbulspor,4 - 0,Ümraniyespor
599,05-08-2022,İstanbulspor,0 - 2,Trabzonspor
600,13-08-2022,Kayserispor,1 - 0,İstanbulspor
601,22-08-2022,İstanbulspor,0 - 4,Konyaspor
602,27-08-2022,Alanyaspor,0 - 1,İstanbulspor
603,11-09-2022,Sivasspor,1 - 1,İstanbulspor
604,17-09-2022,İstanbulspor,2 - 2,Besiktas
605,03-10-2022,Fatih Karagümrük,1 - 2,İstanbulspor
606,08-10-2022,İstanbulspor,1 - 2,Ankaragucu
607,16-10-2022,Buyuksehyr,2 - 0,İstanbulspor
608,21-10-2022,Antalyaspor,2 - 1,İstanbulspor
609,30-10-2022,İstanbulspor,2 - 5,Fenerbahce
610,05-11-2022,Giresunspor,3 - 2,İstanbulspor
611,13-11-2022,İstanbulspor,0 - 1,Hatayspor
612,25-12-2022,Galatasaray,2 - 1,İstanbulspor
613,28-12-2022,İstanbulspor,2 - 1,Kasimpasa
614,05-01-2023,Adana Demirspor,6 - 0,İstanbulspor
615,09-01-2023,İstanbulspor,1 - 1,Gaziantep BBK
616,15-01-2023,Ümraniyespor,0 - 2,İstanbulspor
617,22-01-2023,Trabzonspor,4 - 0,İstanbulspor
618,29-01-2023,İstanbulspor,2 - 4,Kayserispor
619,02-02-2023,Konyaspor,0 - 1,İstanbulspor
620,05-02-2023,İstanbulspor,2 - 1,Alanyaspor
621,13-03-2023,İstanbulspor,3 - 0,Sivasspor
622,18-03-2023,Besiktas,3 - 1,İstanbulspor
623,03-04-2023,İstanbulspor,0 - 1,Fatih Karagümrük
624,08-04-2023,Ankaragucu,3 - 2,İstanbulspor
625,15-04-2023,İstanbulspor,1 - 0,Buyuksehyr
626,19-04-2023,İstanbulspor,3 - 3,Antalyaspor
627,24-04-2023,Fenerbahce,3 - 3,İstanbulspor
628,01-05-2023,İstanbulspor,1 - 0,Giresunspor
629,16-05-2023,İstanbulspor,0 - 2,Galatasaray
630,20-05-2023,Kasimpasa,1 - 0,İstanbulspor
631,30-05-2023,İstanbulspor,0 - 2,Adana Demirspor
632,03-06-2023,Gaziantep BBK,0 - 3,İstanbulspor
633,07-06-2023,İstanbulspor,4 - 0,Ümraniyespor
